segment_id,wav_file,path,text
20180410-1_269,20180410-1_269.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_269.wav,﻿man blir ikke 
20180410-1_270,20180410-1_270.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_270.wav,﻿det vi som politikere kan forandre på er de
20180410-1_271,20180410-1_271.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_271.wav,﻿virkemidlene og de oppgavene vi gir til disse områdene
20180410-1_272,20180410-1_272.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_272.wav,﻿som gjør at de kan styrkes eller svekkes 
20180410-1_273,20180410-1_273.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_273.wav,﻿regjeringen ganske sterk på sentraliseringspolitikk 
20180410-1_274,20180410-1_274.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_274.wav,﻿og jeg skjønner veldig godt den folkelige motstanden som nå er i finnmark
20180410-1_275,20180410-1_275.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_275.wav,﻿enormt store avstander og få innbyggere men rike ressurser 
20180410-1_277,20180410-1_277.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_277.wav,﻿til å ivareta dette
20180410-1_279,20180410-1_279.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_279.wav,﻿litt flere folk 
20180410-1_280,20180410-1_280.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_280.wav,﻿men store avstander men et helt annet sentralt tyngdepunkt enn det man har i Finnmark 
20180410-1_283,20180410-1_283.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_283.wav,﻿og frykten finnmark har nå spesielt
20180410-1_287,20180410-1_287.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_287.wav,﻿av bl a de statlige arbeidsplassene og at hva man nå skal sikre av aktivitet i finnmark
20180410-1_290,20180410-1_290.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_290.wav,﻿virke som en magnet 
20180410-1_291,20180410-1_291.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_291.wav,﻿statlig virksomhet og administrasjon og disse arbeidsplassene 
20180410-1_292,20180410-1_292.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_292.wav,﻿er svært viktige i Finnmark 
20180410-1_293,20180410-1_293.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_293.wav,﻿på med nemlig de uprioriterte ostehøvelkuttene som skjer i offentlig forvaltning og som gjør at disse organisasjonene
20180410-1_295,20180410-1_295.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_295.wav,﻿kjøttvekta etter hvert 
20180410-1_296,20180410-1_296.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_296.wav,﻿sv har vært imot disse tvangsekteskapene vi har fremmet forslag om å gi de mulighet til å få
20180410-1_297,20180410-1_297.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-1_297.wav,﻿en lykkelig skilsmisse 
20180410-2_000,20180410-2_000.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_000.wav,﻿Min påstand at dersom folk i Sør-Norge 
20180410-2_001,20180410-2_001.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_001.wav,﻿reist i Finnmark 
20180410-2_002,20180410-2_002.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_002.wav,﻿satt seg inn i historia
20180410-2_005,20180410-2_005.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_005.wav,﻿det er så få 
20180410-2_007,20180410-2_007.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_007.wav,﻿som har noe forhold til Finnmark 
20180410-2_008,20180410-2_008.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_008.wav,﻿det er så få som er klar at finnmark er på størrelse med østfold akershus oslo
20180410-2_010,20180410-2_010.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_010.wav,﻿og det er enda færre som er klar over at avstandene internt i finnmark
20180410-2_012,20180410-2_012.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_012.wav,﻿fra Oslo til 
20180410-2_013,20180410-2_013.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_013.wav,﻿det er svært få som har et forhold til de kulturelle
20180410-2_014,20180410-2_014.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_014.wav,﻿og historiske tradisjoner som er i Finnmark 
20180410-2_015,20180410-2_015.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_015.wav,﻿hvorfor staten engasjerte seg i finnmark for å sikre at
20180410-2_016,20180410-2_016.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_016.wav,﻿hadde bosetting og aktivitet i Finnmark 
20180410-2_018,20180410-2_018.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_018.wav,﻿hvis statsråden hadde fått sitt syn på befolkning til grunn
20180410-2_019,20180410-2_019.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_019.wav,﻿befolkning til grunn og dermed svekke representasjonen her i stortinget
20180410-2_020,20180410-2_020.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_020.wav,﻿Finnmark er et 
20180410-2_022,20180410-2_022.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_022.wav,﻿så blir det uro og motstanden øker statsråden sier at innbyggertallet skal bety mer for å løse framtidens oppgaver
20180410-2_023,20180410-2_023.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_023.wav,﻿det betyr å sentralisere 
20180410-2_025,20180410-2_025.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_025.wav,﻿likeverdighet i tilbudet uansett om det bor få eller
20180410-2_027,20180410-2_027.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_027.wav,﻿hva skal en legge til grunn
20180410-2_028,20180410-2_028.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_028.wav,﻿skal en legge til grunn
20180410-2_029,20180410-2_029.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_029.wav,﻿senterpartiet står på det siste en skal legge faktum til grunn
20180410-2_031,20180410-2_031.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_031.wav,﻿det er helt opplagt at dersom finnmark er et eget fylke
20180410-2_033,20180410-2_033.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_033.wav,﻿politisk makt for å utvikle fylket 
20180410-2_036,20180410-2_036.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_036.wav,﻿i Norge som trenger mer politisk makt 
20180410-2_037,20180410-2_037.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_037.wav,﻿finnmark finnmark er vel det området i norge som trenger mer politisk makt
20180410-2_038,20180410-2_038.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_038.wav,﻿ser på næringslivet 
20180410-2_039,20180410-2_039.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_039.wav,﻿det er en klar sammenheng mellom frafallet i videregående skole og et næringsliv hvor en har
20180410-2_040,20180410-2_040.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_040.wav,﻿er for dårlige rammebetingelser for fiskeriindustrien for fiskerisektoren sånn at de ungdommene som
20180410-2_043,20180410-2_043.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_043.wav,﻿men regjeringa kjører på og provoserer befolkningen og så sier
20180410-2_046,20180410-2_046.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_046.wav,﻿engasjement gjennom en folkeavstemning når det går aldeles gærent president
20180410-2_047,20180410-2_047.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_047.wav,﻿det er det som er saken nå 
20180410-2_048,20180410-2_048.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_048.wav,﻿det som da er sluttpoenget mitt
20180410-2_049,20180410-2_049.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_049.wav,﻿vil statsråden trosse det folkelige opprøret
20180410-2_050,20180410-2_050.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_050.wav,﻿i troms og finnmark uansett deltagelse
20180410-2_052,20180410-2_052.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_052.wav,﻿vil statsråden trosse resultatet uansett hvilket resultat som kommer
20180410-2_053,20180410-2_053.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_053.wav,﻿vi har i dag hørt statsråden snakke om sammenslåingen av finnmark og troms som om det gjelder strukturer styring og simpelthen forskyvning av grenser
20180410-2_059,20180410-2_059.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_059.wav,﻿i beste fall kunne kalles et stråmannsargument
20180410-2_060,20180410-2_060.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_060.wav,﻿det må skje med mer og bedre lleida
20180410-2_061,20180410-2_061.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_061.wav,﻿altså være tvert imot 
20180410-2_068,20180410-2_068.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_068.wav,﻿fra senterpartiet har vi lagt til grunn at våre forslag til oppgaveoverføringer
20180410-2_073,20180410-2_073.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_073.wav,﻿faktisk alvorlig bekymret for 
20180410-2_076,20180410-2_076.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_076.wav,﻿med avmaktsfølelse og mistrivsel 
20180410-2_078,20180410-2_078.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_078.wav,﻿vi har demokratiske prosesser og at vi lytter til hele folket
20180410-2_080,20180410-2_080.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_080.wav,﻿det handler om 
20180410-2_081,20180410-2_081.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_081.wav,﻿er vi et vellykket land 
20180410-2_082,20180410-2_082.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_082.wav,﻿livskvalitet handler også om nærhet til beslutningene som påvirker hverdagen vår
20180410-2_083,20180410-2_083.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_083.wav,﻿hundre åra har finnmark vært et stolt
20180410-2_086,20180410-2_086.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_086.wav,﻿ansvaret følger Ressursene 
20180410-2_087,20180410-2_087.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_087.wav,﻿regjeringen må innse at finnmarkinger
20180410-2_088,20180410-2_088.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_088.wav,﻿også er en resurs selv om de forblir i et eget fylke et enormt stort fylke et rikt fylke
20180410-2_090,20180410-2_090.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_090.wav,﻿Hvordan man veier 
20180410-2_091,20180410-2_091.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_091.wav,﻿signalene fra det høyrestyrte departementet 
20180410-2_093,20180410-2_093.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_093.wav,﻿det virker å være veldig givende å være fylkespolitiker i finnmark
20180410-2_094,20180410-2_094.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_094.wav,﻿offentlig forvaltning og organisering er viktig avstanden mellom folk 
20180410-2_095,20180410-2_095.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_095.wav,﻿eierskap og interesse av dem
20180410-2_096,20180410-2_096.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_096.wav,﻿bedrifter og den gjengse finnmarking har det bedre dersom det er
20180410-2_098,20180410-2_098.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_098.wav,﻿erer måten vi organiserer folkestyret på
20180410-2_099,20180410-2_099.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_099.wav,﻿må vi se problemer og løsninger i sammenheng 
20180410-2_100,20180410-2_100.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_100.wav,﻿dersom formålet er et løft for finnmark å ta grep for rekrutteringen
20180410-2_101,20180410-2_101.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_101.wav,﻿og øke kompetansen 
20180410-2_105,20180410-2_105.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_105.wav,﻿vi som tror på Finnmark 
20180410-2_106,20180410-2_106.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_106.wav,﻿evne til å påvirke beslutningene som blir tatt som påvirker vår hverdag 
20180410-2_107,20180410-2_107.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_107.wav,﻿påvirker beslutninger som berører oss 
20180410-2_108,20180410-2_108.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_108.wav,﻿med et godt folkestyre og forankring i folket 
20180410-2_110,20180410-2_110.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_110.wav,﻿de folkevalgte i fylket 
20180410-2_111,20180410-2_111.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_111.wav,﻿de daglige forvalterne av nettopp makta
20180410-2_112,20180410-2_112.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_112.wav,﻿og ansvaret og ressursene i finnmark
20180410-2_113,20180410-2_113.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_113.wav,﻿ønsker folkeavstemning er det bra
20180410-2_114,20180410-2_114.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_114.wav,﻿så håper inderlig at departement og storting vil lytte til folket i finnmark
20180410-2_115,20180410-2_115.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_115.wav,﻿realiteten sentralisering byråkratisering og tvangssammenslåing 
20180410-2_118,20180410-2_118.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_118.wav,﻿av den regionale planleggingen 
20180410-2_120,20180410-2_120.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_120.wav,﻿er fra troms som nå er vedtatt tvangssammenslått med finnmark
20180410-2_121,20180410-2_121.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_121.wav,﻿hvor stort Nord-Norge er 
20180410-2_123,20180410-2_123.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_123.wav,﻿er glad for at senterpartiet har
20180410-2_126,20180410-2_126.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_126.wav,﻿Mange opprør i Finnmark 
20180410-2_128,20180410-2_128.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_128.wav,﻿i finnmark har vi ikke så sterkt
20180410-2_130,20180410-2_130.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_130.wav,﻿men vi blir veldig sterkt berørt av de vedtak som
20180410-2_133,20180410-2_133.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_133.wav,﻿som ønsker å klare seg selv som ønsker å
20180410-2_135,20180410-2_135.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_135.wav,﻿det meste legges ned 
20180410-2_136,20180410-2_136.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_136.wav,﻿og det meste sentraliseres 
20180410-2_137,20180410-2_137.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_137.wav,﻿det som er viktig 
20180410-2_139,20180410-2_139.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_139.wav,﻿det gjør bare at folk blir
20180410-2_143,20180410-2_143.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_143.wav,﻿har likevel spørre et siste spørsmål kommer regjeringen til å overse
20180410-2_144,20180410-2_144.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_144.wav,﻿en interpellasjonsdebatt statsråd monica mæland
20180410-2_145,20180410-2_145.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_145.wav,﻿noen spørsmål knyttet til reiseruten min
20180410-2_146,20180410-2_146.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_146.wav,﻿kommer til å besøke også vadsø
20180410-2_150,20180410-2_150.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_150.wav,﻿Stortinget har ønsket en regionreform Stortinget har ønsket tre 
20180410-2_153,20180410-2_153.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_153.wav,﻿vi kjempet for større og sterke kommuner 
20180410-2_155,20180410-2_155.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_155.wav,﻿de er kommunenes innsats på barnevernsområdet
20180410-2_157,20180410-2_157.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_157.wav,﻿arbeidsplasser og det gir et 
20180410-2_158,20180410-2_158.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_158.wav,﻿så jo det betyr noe hvis man slår seg sammen det betyr noe
20180410-2_161,20180410-2_161.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_161.wav,﻿jeg er uenig 
20180410-2_162,20180410-2_162.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_162.wav,﻿det er et enormt omstillingskrav på 
20180410-2_163,20180410-2_163.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_163.wav,﻿både fylker kommuner 
20180410-2_165,20180410-2_165.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_165.wav,﻿at avstand er viktig men avstand er ikke det viktigste
20180410-2_168,20180410-2_168.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_168.wav,﻿er i finnmark eller i agder kan
20180410-2_174,20180410-2_174.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_174.wav,﻿vi flytter ut makt vi flytter ut oppgaver og det er jo nettopp fordi oppgaver skal treffes
20180410-2_175,20180410-2_175.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_175.wav,﻿tettest mulig på innbyggerne 
20180410-2_177,20180410-2_177.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_177.wav,﻿det er regjeringens oppgave å gjennomføre stortingets vedtak 
20180410-2_181,20180410-2_181.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_181.wav,﻿om denne sammenslåingen 
20180410-2_182,20180410-2_182.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT1/20180410-2_182.wav,﻿så kan man synes at det er viktig med folkeavstemninger 
