,wav_file,path,source,text,segment_id
141,10022017_139.wav,../../datasets/NordTrans_TUL/train_small/NRK/10022017_139.wav,NRK,i barcelona er avisforsidene mange og folks meninger delte ,NRK_10022017_139
142,08212017_123.wav,../../datasets/NordTrans_TUL/train_small/NRK/08212017_123.wav,NRK,ytterst i vestfinnmark ,NRK_08212017_123
143,N2_050224_NRK_HON_NO_737.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050224_NRK_HON_NO_737.wav,Rundkast, overhuset,Rundkast_N2_050224_NRK_HON_NO_737
144,121217_033.wav,../../datasets/NordTrans_TUL/train_small/NRK/121217_033.wav,NRK,kampens store helt ble innbytter hanna blomstrand ,NRK_121217_033
145,10032018_031.wav,../../datasets/NordTrans_TUL/train_small/NRK/10032018_031.wav,NRK,erik poppes nye film ,NRK_10032018_031
146,20180424-3_301.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-3_301.wav,Stortinget,en del av forsvarlighetsvurderingen ,Stortinget_20180424-3_301
147,20180131a-7_085.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-7_085.wav,Stortinget,og ikke minst for kjærlighet ,Stortinget_20180131a-7_085
148,091814_002.wav,../../datasets/NordTrans_TUL/train_small/NRK/091814_002.wav,NRK,politikk på antallet som kommer inn,NRK_091814_002
149,N2_030505_NRK_D17_NO_445.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D17_NO_445.wav,Rundkast, og har fått både byer og en av årets måneder oppkalt etter seg ,Rundkast_N2_030505_NRK_D17_NO_445
150,N2_060408_NRK_UKS_NO_324.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060408_NRK_UKS_NO_324.wav,Rundkast, til til dagsavisen jeg  ,Rundkast_N2_060408_NRK_UKS_NO_324
151,20180321-3_042.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-3_042.wav,Stortinget,dette er en ,Stortinget_20180321-3_042
152,021915_012.wav,../../datasets/NordTrans_TUL/train_small/NRK/021915_012.wav,NRK,søndagen anleggsstarten kan ikke være et enkeltmannsprosjekt,NRK_021915_012
153,20180410-1_037.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-1_037.wav,Stortinget,til å holde en faglig basert,Stortinget_20180410-1_037
154,N2_060505_NRK_HON_NO_249.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_249.wav,Rundkast, me hadde jo tillit til han i sentralstyre,Rundkast_N2_060505_NRK_HON_NO_249
155,20180131a-5_235.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-5_235.wav,Stortinget,sykehjem rundt omkring i ,Stortinget_20180131a-5_235
156,N2_030822_NRK_HON_NO_351.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030822_NRK_HON_NO_351.wav,Rundkast,og no disse beslutningene må også skje lokalt og i ,Rundkast_N2_030822_NRK_HON_NO_351
157,N2_060505_NRK_HON_NO_457.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_457.wav,Rundkast, det er ikkje den type spørsmål me like å diskutere men me diskuterer korleis me,Rundkast_N2_060505_NRK_HON_NO_457
158,N2_050309_NRK_D17_NO_358.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050309_NRK_D17_NO_358.wav,Rundkast,det var politiets tur til å legge fram bevis i saken ,Rundkast_N2_050309_NRK_D17_NO_358
159,10312017_136.wav,../../datasets/NordTrans_TUL/train_small/NRK/10312017_136.wav,NRK,over på kort tid ,NRK_10312017_136
160,N2_060419_NRK_D18_NO_240.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060419_NRK_D18_NO_240.wav,Rundkast,forhold til stortingsgruppa det,Rundkast_N2_060419_NRK_D18_NO_240
161,20180131b-1_099.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-1_099.wav,Stortinget,så ønsker vi velkommen en del andre ting blant annet at skattefordelene med,Stortinget_20180131b-1_099
162,09222017_126.wav,../../datasets/NordTrans_TUL/train_small/NRK/09222017_126.wav,NRK,vi som forventes å være villig,NRK_09222017_126
163,122617_010.wav,../../datasets/NordTrans_TUL/train_small/NRK/122617_010.wav,NRK,uvær isdekke og dårlige kjøreforhold skapte trøbbel ,NRK_122617_010
164,N2_030222_NRK_HON_NO_232.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030222_NRK_HON_NO_232.wav,Rundkast,så tror du også se faktisk ei utvikling på det området også i europa  der du,Rundkast_N2_030222_NRK_HON_NO_232
165,N2_030220_NRK_HON_NO_805.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030220_NRK_HON_NO_805.wav,Rundkast,denne utsegna stammer frå fredrik stabell ,Rundkast_N2_030220_NRK_HON_NO_805
166,N2_030505_NRK_D18_NO_97.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D18_NO_97.wav,Rundkast, og vår vurdering er rett og slett er det riktig av oss å sitte med så store verdier i ledningsnettet andre steder i landet,Rundkast_N2_030505_NRK_D18_NO_97
167,121517_032.wav,../../datasets/NordTrans_TUL/train_small/NRK/121517_032.wav,NRK,nå kommer oppgjøret ,NRK_121517_032
168,10112017_198.wav,../../datasets/NordTrans_TUL/train_small/NRK/10112017_198.wav,NRK,trettien seire i en lang karriere ,NRK_10112017_198
169,N2_060331_NRK_HON_NO_369.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060331_NRK_HON_NO_369.wav,Rundkast, også kunne få oppleve noe av det samme,Rundkast_N2_060331_NRK_HON_NO_369
170,07312017_075.wav,../../datasets/NordTrans_TUL/train_small/NRK/07312017_075.wav,NRK,tove bjørgaas trump har ønsket å bedre forholdet til,NRK_07312017_075
171,12222017_094.wav,../../datasets/NordTrans_TUL/train_small/NRK/12222017_094.wav,NRK,enn det forsvaret har lagt til grunn ,NRK_12222017_094
172,20180426-4_201.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-4_201.wav,Stortinget,på tvers av grensen mellom norge og sverige,Stortinget_20180426-4_201
173,19042018_138.wav,../../datasets/NordTrans_TUL/train_small/NRK/19042018_138.wav,NRK,rossignolsjefen er i trysil med gledelige nyheter ,NRK_19042018_138
174,N2_050318_NRK_HON_NO_426.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050318_NRK_HON_NO_426.wav,Rundkast, da er klokka straks femten tretti  og _petter _ringholm _gustavssen det er ikke hvilken som helst dag for dere i trafikkradioen  ,Rundkast_N2_050318_NRK_HON_NO_426
175,03032018_025.wav,../../datasets/NordTrans_TUL/train_small/NRK/03032018_025.wav,NRK,har politiet ingen opplysninger om,NRK_03032018_025
176,N2_051113_NRK_SDA_NO_425.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051113_NRK_SDA_NO_425.wav,Rundkast, kulturminister trond giske ,Rundkast_N2_051113_NRK_SDA_NO_425
177,N2_060331_NRK_HON_NO_656.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060331_NRK_HON_NO_656.wav,Rundkast, jeg har ikke gjort annet enn å svare på journalistspørsmål i hele dag så jeg må få summe meg litt før jeg helt konkret bestemmer meg for,Rundkast_N2_060331_NRK_HON_NO_656
178,N2_031209_NRK_HON_NO_646.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_031209_NRK_HON_NO_646.wav,Rundkast, så tror jeg heller ikke vi kan komme i mål i forhold til å,Rundkast_N2_031209_NRK_HON_NO_646
179,20180508-4_311.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-4_311.wav,Stortinget,alle forutsetninger for å drives for eierens regning og som fram ,Stortinget_20180508-4_311
180,03032018_010.wav,../../datasets/NordTrans_TUL/train_small/NRK/03032018_010.wav,NRK,blant dagens pensjonsvinnere ,NRK_03032018_010
181,N2_050416_NRK_UKS_NO_496.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050416_NRK_UKS_NO_496.wav,Rundkast,for å utført handlingen ,Rundkast_N2_050416_NRK_UKS_NO_496
182,20180424-6_293.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-6_293.wav,Stortinget,perspektiv på slikt ,Stortinget_20180424-6_293
183,20180426-1_089.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-1_089.wav,Stortinget,de mulighetene som digitale verktøy gir oss til å nå ut til flere på en effektiv måte,Stortinget_20180426-1_089
184,08202017_126.wav,../../datasets/NordTrans_TUL/train_small/NRK/08202017_126.wav,NRK,tilbake etter forrige helgs tap ,NRK_08202017_126
185,N2_060205_NRK_SDA_NO_750.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_750.wav,Rundkast, at venstre vant valget,Rundkast_N2_060205_NRK_SDA_NO_750
186,20180410-1_272.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-1_272.wav,Stortinget,som gjør at de kan styrkes eller svekkes ,Stortinget_20180410-1_272
187,091516_006.wav,../../datasets/NordTrans_TUL/train_small/NRK/091516_006.wav,NRK,de har mindre mulighet til å,NRK_091516_006
188,08302017_120.wav,../../datasets/NordTrans_TUL/train_small/NRK/08302017_120.wav,NRK,de er blant de heldige ,NRK_08302017_120
189,15012018_053.wav,../../datasets/NordTrans_TUL/train_small/NRK/15012018_053.wav,NRK,de får kanskje møte hertugparet ,NRK_15012018_053
190,030217_005.wav,../../datasets/NordTrans_TUL/train_small/NRK/030217_005.wav,NRK,det kan være et problem at en del ,NRK_030217_005
191,20180321-3_151.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-3_151.wav,Stortinget,ytterligere ustabilitet i regionen ,Stortinget_20180321-3_151
192,N2_050412_NRK_D17_NO_94.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050412_NRK_D17_NO_94.wav,Rundkast,vi mottar penger men ingen kan stille betingelser for hvilke penger vi,Rundkast_N2_050412_NRK_D17_NO_94
193,20180502-6_045.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-6_045.wav,Stortinget,kartlegging av som overhodet mulig ,Stortinget_20180502-6_045
194,20180131c-4_014.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-4_014.wav,Stortinget,vært interessant å følge denne debatten,Stortinget_20180131c-4_014
195,N2_050211_NRK_D17_NO_76.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050211_NRK_D17_NO_76.wav,Rundkast,folk n r k traff utenfor vinmonopolet på majorstua i oslo i dag hadde en klar mening om grøholt's stilling,Rundkast_N2_050211_NRK_D17_NO_76
196,20180131a-7_071.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-7_071.wav,Stortinget,et velfungerende arbeidsmarked er også avgjørende for at hver enkelt kan ,Stortinget_20180131a-7_071
197,11062017_106.wav,../../datasets/NordTrans_TUL/train_small/NRK/11062017_106.wav,NRK,en forferdelig tragedie som ,NRK_11062017_106
198,100313_007.wav,../../datasets/NordTrans_TUL/train_small/NRK/100313_007.wav,NRK,det er ikke et signal ,NRK_100313_007
199,N2_030509_NRK_D18_NO_123.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030509_NRK_D18_NO_123.wav,Rundkast,det var ikkje særleg klokt  og den som var sintast på meg i går det var nok meg sjølv  ,Rundkast_N2_030509_NRK_D18_NO_123
200,12192017_003.wav,../../datasets/NordTrans_TUL/train_small/NRK/12192017_003.wav,NRK,i flere tiår jobbet frode berg for grensekommissariatet i kirkenes og han fortsatte også som rådgiver etter at han ble pensjonert i to tusen fjorten,NRK_12192017_003
201,N2_030305_NRK_HON_NO_706.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030305_NRK_HON_NO_706.wav,Rundkast,seriøs seriøs trening sa hun ,Rundkast_N2_030305_NRK_HON_NO_706
202,20180321-1_263.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-1_263.wav,Stortinget,flere ikke kan dokumentere at lærlingene får en god nok,Stortinget_20180321-1_263
203,20180508-6_034.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-6_034.wav,Stortinget,noe mer krefter på ,Stortinget_20180508-6_034
204,20180321-3_076.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-3_076.wav,Stortinget,hvor og hvilken konfliktsituasjon vi snakker ,Stortinget_20180321-3_076
205,N2_010510_NRK_HON_NO_393.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_010510_NRK_HON_NO_393.wav,Rundkast, med utsikt til hele byen til sju tusen like rare hus,Rundkast_N2_010510_NRK_HON_NO_393
206,N2_050615_NRK_D18_NO_836.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050615_NRK_D18_NO_836.wav,Rundkast,funksjon ,Rundkast_N2_050615_NRK_D18_NO_836
207,20180509-4_157.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-4_157.wav,Stortinget,vi har en høy miljøstandard i prosjektet ,Stortinget_20180509-4_157
208,20180131b-10_188.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-10_188.wav,Stortinget,økt global konkurranse og omstilling av næringslivet ,Stortinget_20180131b-10_188
209,20180131b-1_150.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-1_150.wav,Stortinget,for å unngå at barn mot sin vilje blir sendt ut av landet hvor de utsettes for vold og overgrep kan det være,Stortinget_20180131b-1_150
210,20180131a-5_148.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-5_148.wav,Stortinget,vi må forandre måten vi gjør ting på ,Stortinget_20180131a-5_148
211,111917_033.wav,../../datasets/NordTrans_TUL/train_small/NRK/111917_033.wav,NRK,for tredje år på rad ble det feiring ,NRK_111917_033
212,09062017_012.wav,../../datasets/NordTrans_TUL/train_small/NRK/09062017_012.wav,NRK,fullstendig oversikt over skadene ,NRK_09062017_012
213,09052017_063.wav,../../datasets/NordTrans_TUL/train_small/NRK/09052017_063.wav,NRK,har den fortsatt på sin lange lange,NRK_09052017_063
214,N2_030222_NRK_HON_NO_96.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030222_NRK_HON_NO_96.wav,Rundkast,derimot vil den britiske regjeringen kreve mer fra israel for å få framdrift i det såkalte veikartet for fred  ,Rundkast_N2_030222_NRK_HON_NO_96
215,101217_046.wav,../../datasets/NordTrans_TUL/train_small/NRK/101217_046.wav,NRK,i california har ,NRK_101217_046
216,01012018_042.wav,../../datasets/NordTrans_TUL/train_small/NRK/01012018_042.wav,NRK,moskovitter og turister kunne nyte det tradisjonelle fyrverkeriet over kremls kupler ,NRK_01012018_042
217,10052017_031.wav,../../datasets/NordTrans_TUL/train_small/NRK/10052017_031.wav,NRK,i dag møttes nsb og ,NRK_10052017_031
218,N2_030507_NRK_D18_NO_516.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030507_NRK_D18_NO_516.wav,Rundkast,der står det nulltoleranse ,Rundkast_N2_030507_NRK_D18_NO_516
219,20180424-4_085.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-4_085.wav,Stortinget,i stavanger har sv nylig fått gjennomslag ,Stortinget_20180424-4_085
220,N2_050212_NRK_VPL_NO_676.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050212_NRK_VPL_NO_676.wav,Rundkast,folkemordet i rwanda er temaet for flere filmer denne våren ,Rundkast_N2_050212_NRK_VPL_NO_676
221,20180426-2_255.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-2_255.wav,Stortinget,at vi nå vil unngå,Stortinget_20180426-2_255
222,11292017_141.wav,../../datasets/NordTrans_TUL/train_small/NRK/11292017_141.wav,NRK,stortingsgruppen har gjort ,NRK_11292017_141
223,20180426-1_284.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-1_284.wav,Stortinget,det nesten elleve mrd kr i skatteinntekter til afrika asia og latinamerika i tillegg vet vi at de aller fleste bedriftene som norfund har gått ut av,Stortinget_20180426-1_284
224,03012018_041.wav,../../datasets/NordTrans_TUL/train_small/NRK/03012018_041.wav,NRK,kan noen fra hans utsultede og utarmede regime fortelle ham at jeg også har en atomknapp,NRK_03012018_041
225,20180131b-3_050.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-3_050.wav,Stortinget,derfor må vi samarbeide med frivillig sektor for å lykkes med integreringsarbeidet,Stortinget_20180131b-3_050
226,20180321-1_122.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-1_122.wav,Stortinget,kan jo minne om at statsministeren som,Stortinget_20180321-1_122
227,20180131a-2_012.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-2_012.wav,Stortinget,så det er en enorm satsing nå ,Stortinget_20180131a-2_012
228,08252017_029.wav,../../datasets/NordTrans_TUL/train_small/NRK/08252017_029.wav,NRK,ennå under press i ungarn blir asylsøkere internert i lukkede mottak,NRK_08252017_029
229,N2_060505_NRK_HON_NO_578.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_578.wav,Rundkast, det er i utgangspunktet sånn at de må klarere det med politisk ledelse i departementene,Rundkast_N2_060505_NRK_HON_NO_578
230,N2_051104_NRK_D17_NO_63.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051104_NRK_D17_NO_63.wav,Rundkast, men nå er mannskapet på skipet sluppet fri,Rundkast_N2_051104_NRK_D17_NO_63
231,20180502-5_119.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_119.wav,Stortinget,for å skape langvarig stabilitet i landet ,Stortinget_20180502-5_119
232,20180410-3_090.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-3_090.wav,Stortinget,må lagres og driftes i norge ,Stortinget_20180410-3_090
233,02032018_002.wav,../../datasets/NordTrans_TUL/train_small/NRK/02032018_002.wav,NRK,fire hundre og tjuefire sivile og i somalia er minst fem hundre og tjuefire drept,NRK_02032018_002
234,20180426-1_076.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-1_076.wav,Stortinget,de er gjensidig ,Stortinget_20180426-1_076
235,N2_051113_NRK_SDA_NO_393.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051113_NRK_SDA_NO_393.wav,Rundkast, og dette som var tidligere var tre år  det varer nå til første mai ,Rundkast_N2_051113_NRK_SDA_NO_393
236,20180426-4_005.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-4_005.wav,Stortinget,det helt naturlig å løse flere,Stortinget_20180426-4_005
237,N2_060524_NRK_HON_NO_420.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060524_NRK_HON_NO_420.wav,Rundkast,de burde ha fått ,Rundkast_N2_060524_NRK_HON_NO_420
238,20180321-1_328.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-1_328.wav,Stortinget,som en opptakt til dagens ,Stortinget_20180321-1_328
239,20180426-4_118.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-4_118.wav,Stortinget,som verken er lovpålagt eller innebærer myndighetsutøvelse står kommunene i utgangspunktet fritt ,Stortinget_20180426-4_118
240,N2_050321_NRK_D18_NO_776.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050321_NRK_D18_NO_776.wav,Rundkast, på grunn av at det det det de færreste kiterne som driver med sånn tur_kiting de f de aller fleste,Rundkast_N2_050321_NRK_D18_NO_776
241,090816_012.wav,../../datasets/NordTrans_TUL/train_small/NRK/090816_012.wav,NRK,eller unngå å bli misforstått,NRK_090816_012
242,N2_060616_NRK_D18_NO_943.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060616_NRK_D18_NO_943.wav,Rundkast, joda  jeg har jo opplevd å få innkallelse til soning i fengsel,Rundkast_N2_060616_NRK_D18_NO_943
243,20180502-6_075.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-6_075.wav,Stortinget,mulighet til å lande chartrede fly på tal,Stortinget_20180502-6_075
244,20180508-5_190.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-5_190.wav,Stortinget,no sagt at den typen debatter bør foregå i lukkede møter i stortinget,Stortinget_20180508-5_190
245,N2_060305_NRK_SDA_NO_597.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060305_NRK_SDA_NO_597.wav,Rundkast,du solgte meg for en banksjefpost ,Rundkast_N2_060305_NRK_SDA_NO_597
246,N2_060404_NRK_D18_NO_93.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060404_NRK_D18_NO_93.wav,Rundkast,som går på den samme skolen som naboungene,Rundkast_N2_060404_NRK_D18_NO_93
247,20180131a-10_134.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-10_134.wav,Stortinget,høyre hadde ikke midler til én eneste ny lærer i sine budsjettforslag arbeiderpartiet hadde tre tusen flere,Stortinget_20180131a-10_134
248,08162017_007.wav,../../datasets/NordTrans_TUL/train_small/NRK/08162017_007.wav,NRK,uken etter skal ettåringene,NRK_08162017_007
